key,0
#,
int32,bit&01
4758,True
4759,True
4760,True
4761,True
4765,True
4766,True
4767,True
4768,True
4769,True
4770,True
4771,True
4772,True
4773,True
4774,True
4775,True
4776,True
4777,True
4778,True
4779,True
4780,True
4781,True
4782,True
4783,True
4784,True
4785,True
4786,True
4787,True
4788,True
4789,True
4790,True
4791,True
4792,True
4793,True
4794,True
4795,True
4796,True
4797,True
4798,True
4800,True
4803,True
4804,True
4805,True
4806,True
4807,True
4808,True
4809,True
4810,True
4811,True
4812,True
4813,True
4814,True
4815,True
4816,True
4818,True
4819,True
4820,True
4821,True
4822,True
4823,True
4824,True
4828,True
4829,True
4830,True
4831,True
4832,True
4833,True
4834,True
4835,True
4836,True
4837,True
4838,True
4839,True
4840,True
4841,True
4842,True
4843,True
4844,True
4845,True
4846,True
4869,True
4870,True
4871,True
4872,True
4873,True
4874,True
4875,True
4876,True
4877,True
4878,True
4879,True
4880,True
4881,True
4882,True
4883,True
4884,True
4885,True
4886,True
4887,True
4888,True
4889,True
4890,True
4891,True
4892,True
4893,True
4894,True
4895,True
4896,True
4897,True
4898,True
4899,True
4900,True
4901,True
4902,True
4903,True
4904,True
4905,True
4906,True
4907,True
4908,True
4909,True
4910,True
4911,True
4912,True
4913,True
4914,True
4915,True
4916,True
4917,True
4918,True
4919,True
4920,True
4921,True
4922,True
4923,True
4924,True
4925,True
4926,True
4927,True
4928,True
4929,True
4930,True
4931,True
4932,True
4933,True
4934,True
4935,True
4936,True
4937,True
4938,True
4939,True
4940,True
4941,True
4942,True
4943,True
4944,True
4945,True
4946,True
4947,True
4948,True
4949,True
4950,True
4951,True
4952,True
4953,True
4954,True
4955,True
4956,True
4957,True
4958,True
4959,True
4960,True
4961,True
4962,True
4963,True
4964,True
4965,True
4966,True
4967,True
4968,True
4969,True
4970,True
4971,True
4972,True
4973,True
4974,True
4975,True
4976,True
4977,True
4978,True
4979,True
4980,True
4981,True
4982,True
4983,True
4984,True
4985,True
4986,True
4987,True
4988,True
4989,True
4990,True
4991,True
4992,True
4993,True
4994,True
4995,True
4996,True
4997,True
4998,True
4999,True
5000,True
5001,True
5002,True
5003,True
5004,True
5005,True
5006,True
5007,True
5008,True
5009,True
5010,True
5011,True
5012,True
5013,True
5014,True
5015,True
5016,True
5017,True
5018,True
5019,True
5020,True
5021,True
5022,True
5023,True
5024,True
5025,True
5026,True
5027,True
5028,True
5029,True
5030,True
5031,True
5032,True
5033,True
5034,True
5035,True
5036,True
5037,True
5038,True
5039,True
5040,True
5041,True
5042,True
5043,True
5044,True
5045,True
5046,True
5050,True
5051,True
5054,True
5055,True
5104,True
5105,True
5106,True
5107,True
5108,True
5109,True
5110,True
5111,True
5112,True
5113,True
5114,True
5115,True
5116,True
5117,True
5118,True
5119,True
5120,True
5121,True
5124,True
5125,True
5126,True
5127,True
5128,True
5129,True
5130,True
5131,True
5132,True
5133,True
5134,True
5135,True
5136,True
5137,True
5138,True
5139,True
5140,True
5141,True
5142,True
5143,True
5144,True
5145,True
5146,True
5147,True
5148,True
5149,True
5150,True
5151,True
5152,True
5153,True
5154,True
5155,True
5156,True
5157,True
5158,True
5159,True
5160,True
5161,True
5162,True
5163,True
5168,True
5226,True
5228,True
5229,True
5230,True
5231,True
5232,True
5261,True
5263,True
5267,True
5268,True
5269,True
5270,True
5271,True
5272,True
5273,True
5274,True
5291,True
5292,True
5296,True
5300,True
5303,True
5306,True
5308,True
5310,True
5316,True
5317,True
5318,True
5319,True
5320,True
5321,True
5322,True
5339,True
5340,True
5341,True
5342,True
5343,True
5345,True
5346,True
5347,True
5348,True
5349,True
5350,True
5351,True
5352,True
5355,True
5359,True
5360,True
5365,True
5380,True
5383,True
5384,True
5385,True
5386,True
5388,True
5389,True
5390,True
5391,True
5392,True
5393,True
5394,True
5395,True
5396,True
5402,True
5403,True
5405,True
5409,True
5414,True
5432,True
5433,True
5434,True
5435,True
5436,True
5439,True
5442,True
5444,True
5446,True
5447,True
5448,True
5449,True
5454,True
5455,True
5456,True
5457,True
5458,True
5460,True
5461,True
5462,True
5465,True
5466,True
5468,True
5488,True
5490,True
5491,True
5492,True
5493,True
5494,True
5495,True
5496,True
5497,True
5498,True
5499,True
5501,True
5502,True
5509,True
5513,True
5514,True
5516,True
5518,True
5519,True
5521,True
5523,True
5524,True
5525,True
5526,True
5527,True
5528,True
5530,True
5531,True
5532,True
5533,True
5534,True
5535,True
5536,True
5537,True
5538,True
5539,True
5540,True
5541,True
5542,True
5543,True
5544,True
5545,True
5546,True
5547,True
5548,True
5549,True
5550,True
5551,True
5552,True
5553,True
5554,True
5555,True
5556,True
5557,True
5558,True
5559,True
5560,True
5562,True
5563,True
5564,True
6145,True
6146,True
6147,True
6148,True
6149,True
6150,True
6152,True
7008,True
7010,True
7011,True
7012,True
7029,True
7030,True
7031,True
7588,True
7589,True
7590,True
7591,True
7592,True
7593,True
7594,True
7595,True
7610,True
7611,True
7678,True
7679,True
7680,True
7681,True
7682,True
7683,True
7684,True
7685,True
7686,True
7687,True
7688,True
7689,True
7690,True
7691,True
7692,True
7693,True
7694,True
7695,True
7696,True
7697,True
7698,True
7699,True
7700,True
7701,True
7702,True
7703,True
7704,True
7705,True
7706,True
7707,True
7708,True
7709,True
7710,True
7711,True
7712,True
7713,True
7714,True
7902,True
7903,True
7904,True
7905,True
7906,True
7907,True
7908,True
7909,True
7910,True
7911,True
7912,True
7913,True
7914,True
7915,True
7916,True
7917,True
7918,True
7919,True
7920,True
7921,True
7922,True
7923,True
7924,True
7925,True
7926,True
7927,True
7928,True
7929,True
7930,True
7931,True
7932,True
7933,True
7934,True
7935,True
7936,True
7937,True
7938,True
7939,True
7940,True
7941,True
7942,True
7943,True
7944,True
7945,True
7946,True
7947,True
7948,True
7949,True
7950,True
7951,True
8030,True
8031,True
8752,True
8753,True
8754,True
8755,True
8756,True
8757,True
8758,True
8759,True
8760,True
8761,True
8762,True
8763,True
8764,True
8765,True
8766,True
8767,True
8768,True
8769,True
8770,True
8771,True
8772,True
8773,True
8774,True
8775,True
8776,True
9518,True
9519,True
9521,True
10092,True
10093,True
10096,True
10123,True
10586,False
10587,False
10589,False
10590,False
10591,False
10592,False
10593,False
10595,False
10596,False
10598,False
10600,False
10602,False
10603,False
10604,False
10605,False
10606,False
10607,False
10608,False
10609,False
10610,False
10611,False
10612,False
10613,False
10614,False
10615,False
10616,False
10618,False
10620,False
10622,False
10623,False
10625,False
10626,False
10627,False
10628,False
10629,False
10631,False
10632,False
10633,False
10634,False
10635,False
10636,False
10637,False
10638,False
10639,False
10640,False
10642,False
10643,False
10644,False
10645,False
10646,False
10647,False
10648,False
10649,False
10650,False
10651,False
10652,False
10653,False
10654,False
10655,False
10656,False
10657,False
10659,False
10660,False
10662,False
10663,False
10664,False
10665,False
10666,False
10667,False
10668,False
10669,False
10670,False
10674,False
10675,False
10677,False
10681,False
10682,False
10685,False
10688,False
10689,False
10693,False
10694,False
10695,False
10696,False
10698,False
10699,False
10700,False
10701,False
10702,False
10703,False
10705,False
10707,False
10709,False
10713,False
10714,False
10716,False
10717,False
10719,False
10721,False
10723,False
10724,False
10726,False
10729,False
10730,False
10733,False
10736,False
10737,False
10738,False
10740,False
10741,False
10744,False
10745,False
10747,False
10751,False
10752,False
10754,False
10757,False
10758,False
10761,False
10762,False
10764,False
10765,False
10766,False
10770,False
10772,False
10775,False
10793,False
10794,False
10796,False
10797,False
10800,False
10801,False
10805,False
10806,False
10813,False
10815,False
10820,False
10821,False
10822,False
10826,False
10828,False
10831,False
10836,False
10840,False
10842,False
10846,False
10849,False
10850,False
10852,False
10855,False
10856,False
10860,False
10864,False
10869,False
10871,False
10882,False
10883,False
10884,False
10885,False
10889,False
10890,False
10891,False
10894,False
10897,False
10898,False
10901,False
10905,False
10908,False
10911,False
10912,False
10913,False
10916,False
10917,False
10918,False
10919,False
10920,False
10922,False
10923,False
10925,False
10926,False
10927,False
10933,False
10938,False
10940,False
10941,False
10945,False
10946,False
10947,False
10948,False
10951,False
10952,False
10953,False
10957,False
10962,False
10964,False
10969,False
10974,False
10977,False
10978,False
10979,False
10981,False
10982,False
10986,False
10990,False
10994,False
10998,False
10999,False
11004,False
11007,False
11008,False
11009,False
11010,False
11012,False
11013,False
11017,False
11020,False
11022,False
11027,False
11030,False
11035,False
11043,False
11050,False
11052,False
11054,False
11058,False
11065,False
11069,False
11070,False
11072,False
11076,False
11079,False
11871,False
11872,False
11874,False
11876,False
11880,False
11883,False
11884,False
11888,False
11890,False
11891,False
11892,False
11893,False
11894,False
11895,False
11896,False
11897,False
11898,False
11899,False
11900,False
11901,False
11902,False
11904,False
11906,False
11909,False
11910,False
11911,False
11912,False
11913,False
11914,False
11917,False
11921,False
11923,False
11925,False
11927,False
11928,False
11929,False
11933,False
11935,False
11936,False
11937,False
11940,False
11941,False
11944,False
11945,False
11948,False
11949,False
11951,False
11953,False
11957,False
11961,False
11962,False
11964,False
11965,False
11966,False
11967,False
11969,False
11971,False
11978,False
11979,False
11980,False
11982,False
11983,False
11984,False
11988,False
11989,False
11992,False
11993,False
11997,False
12003,False
12005,False
12011,False
12012,False
12014,False
12015,False
12017,False
12018,False
12020,False
12021,False
12023,False
12024,False
12026,False
12027,False
12030,False
12033,False
