key,0,1,2,3
#,Masculine,Feminine,IsPrefix,Order
int32,str,str,bit&01,uint16
0,"","",False,0
1,"","",False,1
2,"","",False,2
3,"","",False,3
4,"","",False,4
5,"","",False,5
6,"","",False,6
7,"","",False,7
8,"","",False,8
9,"","",False,50
10,"","",False,60
11,"","",False,80
12,"","",False,80
13,"","",False,100
14,"","",False,101
15,"","",False,102
16,"","",False,103
17,"","",False,150
18,"","",False,151
19,"","",False,152
20,"","",False,153
21,"","",False,154
22,"","",False,155
23,"","",False,156
24,"","",False,157
25,"","",False,200
26,"","",False,201
27,"","",False,202
28,"","",False,203
29,"","",False,204
30,"","",False,205
31,"","",False,206
32,"","",False,207
33,"","",False,208
34,"","",False,209
35,"","",False,210
36,"","",False,211
37,"","",False,212
38,"","",False,213
39,"","",False,214
40,"","",False,215
41,"","",False,216
42,"","",False,217
43,"","",False,250
44,"","",False,251
45,"","",False,300
46,"","",False,301
47,"","",False,302
48,"","",False,303
49,"","",False,350
50,"","",False,351
51,"","",False,352
52,"","",False,353
53,"","",False,354
54,"","",False,355
55,"","",False,356
56,"","",False,357
57,"","",False,358
58,"","",False,359
59,"","",False,360
60,"","",False,361
61,"","",False,362
62,"","",False,363
63,"","",False,364
64,"","",False,365
65,"","",False,366
66,"","",False,400
67,"","",False,450
68,"","",False,451
69,"","",False,452
70,"","",False,453
71,"","",False,454
72,"","",False,455
73,"","",False,456
74,"","",False,457
75,"","",False,458
76,"","",False,459
77,"","",False,460
78,"","",False,461
79,"","",False,462
80,"","",False,463
81,"","",False,464
82,"","",False,500
83,"","",False,501
84,"","",False,502
85,"","",False,503
86,"","",False,504
87,"","",False,505
88,"","",False,506
89,"","",False,550
90,"","",False,551
91,"","",False,552
92,"","",False,553
93,"","",False,554
94,"","",False,555
95,"","",False,556
96,"","",False,557
97,"","",False,558
98,"","",False,559
99,"","",False,560
100,"","",False,561
101,"","",False,600
102,"","",False,601
103,"","",False,602
104,"","",False,603
105,"","",False,604
106,"","",False,605
107,"","",False,606
108,"","",False,607
109,"","",False,608
110,"","",False,609
111,"","",False,610
112,"","",False,650
113,"","",False,651
114,"","",False,652
115,"","",False,653
116,"","",False,654
117,"","",False,655
118,"","",False,1448
119,"","",False,1449
120,"","",False,1450
121,"","",False,1451
122,"","",False,660
123,"","",False,661
124,"","",False,662
125,"","",False,663
126,"","",False,664
127,"","",False,665
128,"","",False,1452
129,"","",False,1453
130,"","",False,1454
131,"","",False,1455
132,"","",False,670
133,"","",False,671
134,"","",False,672
135,"","",False,673
136,"","",False,674
137,"","",False,675
138,"","",False,1456
139,"","",False,1457
140,"","",False,1458
141,"","",False,1459
142,"","",False,700
143,"","",False,701
144,"","",False,750
145,"","",False,751
146,"","",False,752
147,"","",False,753
148,"","",False,754
149,"","",False,755
150,"","",False,756
151,"","",False,757
152,"","",False,758
153,"","",False,759
154,"","",False,760
155,"","",False,761
156,"","",False,762
157,"","",False,764
158,"","",False,763
159,"","",False,765
160,"","",False,766
161,"","",False,800
162,"","",False,801
163,"","",False,802
164,"","",False,803
165,"","",False,804
166,"","",False,805
167,"","",False,850
168,"","",False,851
169,"","",False,852
170,"","",False,853
171,"","",False,900
172,"","",False,1460
173,"","",False,902
174,"","",False,950
175,"","",False,951
176,"","",False,952
177,"","",False,953
178,"","",False,954
179,"","",False,955
180,"","",False,956
181,"","",False,1461
182,"","",False,958
183,"","",False,959
184,"","",False,960
185,"","",False,961
186,"","",False,962
187,"","",False,963
188,"","",False,964
189,"","",False,965
190,"","",False,966
191,"","",False,967
192,"","",False,968
193,"","",False,969
194,"","",False,970
195,"","",False,1000
196,"","",False,1001
197,"","",False,1002
198,"","",False,1003
199,"","",False,1004
200,"","",False,1005
201,"","",False,1006
202,"","",False,1007
203,"","",False,1008
204,"","",False,1009
205,"","",False,1010
206,"","",False,1011
207,"","",False,1012
208,"","",False,1013
209,"","",False,1014
210,"","",False,1015
211,"","",False,1050
212,"","",False,1051
213,"","",False,1052
214,"","",False,1053
215,"","",False,1054
216,"","",False,1055
217,"","",False,1056
218,"","",False,1057
219,"","",False,1058
220,"","",False,1059
221,"","",False,1462
222,"","",False,1100
223,"","",False,1101
224,"","",False,1102
225,"","",False,1103
226,"","",False,1104
227,"","",False,1105
228,"","",False,1106
229,"","",False,1107
230,"","",False,1108
231,"","",False,1109
232,"","",False,1110
233,"","",False,1111
234,"","",False,1112
235,"","",False,1150
236,"","",False,1151
237,"","",False,1152
238,"","",False,0
239,"","",False,1200
240,"","",False,1201
241,"","",False,1202
242,"","",False,1203
243,"","",False,1204
244,"","",False,1445
245,"","",False,1446
246,"","",False,1447
247,"","",False,0
248,"","",False,1209
249,"","",False,1210
250,"","",False,1211
251,"","",False,1212
252,"","",False,1213
253,"","",False,1214
254,"","",False,1215
255,"","",False,1216
256,"","",False,1217
257,"","",False,1218
258,"","",False,1219
259,"","",False,1220
260,"","",False,1221
261,"","",False,1222
262,"","",False,1223
263,"","",False,1224
264,"","",False,1225
265,"","",False,1226
266,"","",False,1227
267,"","",False,1228
268,"","",False,1229
269,"","",False,1230
270,"","",False,1231
271,"","",False,1232
272,"","",False,1233
273,"","",False,1234
274,"","",False,1235
275,"","",False,1236
276,"","",False,1237
277,"","",False,1238
278,"","",False,1239
279,"","",False,1240
280,"","",False,1241
281,"","",False,1242
282,"","",False,1243
283,"","",False,1244
284,"","",False,1245
285,"","",False,1246
286,"","",False,1247
287,"","",False,1248
288,"","",False,1249
289,"","",False,1250
290,"","",False,1251
291,"","",False,1252
292,"","",False,1253
293,"","",False,1254
294,"","",False,1255
295,"","",False,1256
296,"","",False,1257
297,"","",False,1258
298,"","",False,1259
299,"","",False,1260
300,"","",False,1261
301,"","",False,1262
302,"","",False,1263
303,"","",False,1264
304,"","",False,1265
305,"","",False,1266
306,"","",False,1267
307,"","",False,1268
308,"","",False,1269
309,"","",False,1270
310,"","",False,1271
311,"","",False,1272
312,"","",False,1273
313,"","",False,1300
314,"","",False,1310
315,"","",False,1311
316,"","",False,1312
317,"","",False,1313
318,"","",False,1314
319,"","",False,1315
320,"","",False,1316
321,"","",False,1317
322,"","",False,1318
323,"","",False,1319
324,"","",False,1320
325,"","",False,1350
326,"","",False,1351
327,"","",False,1352
328,"","",False,1353
329,"","",False,1354
330,"","",False,1355
331,"","",False,1356
332,"","",False,1357
333,"","",False,1358
334,"","",False,1359
335,"","",False,1360
336,"","",False,1361
337,"","",False,1362
338,"","",False,1363
339,"","",False,1400
340,"","",False,1401
341,"","",False,1402
342,"","",False,1403
343,"","",False,1404
344,"","",False,1405
345,"","",False,1406
346,"","",False,1407
347,"","",False,1408
348,"","",False,1409
349,"","",False,1410
350,"","",False,1411
351,"","",False,1412
352,"","",False,1413
353,"","",False,1414
354,"","",False,1415
355,"","",False,1416
356,"","",False,1417
357,"","",False,1418
358,"","",False,1419
359,"","",False,1420
360,"","",False,1421
361,"","",False,1422
362,"","",False,1423
363,"","",False,1424
364,"","",False,1425
365,"","",False,1426
366,"","",False,1427
367,"","",False,1428
368,"","",False,1429
369,"","",False,1430
370,"","",False,1431
371,"","",False,1432
372,"","",False,1433
373,"","",False,1434
374,"","",False,1435
375,"","",False,1436
376,"","",False,1437
377,"","",False,1438
378,"","",False,1439
379,"","",False,1440
380,"","",False,1441
381,"","",False,1442
382,"","",False,1443
383,"","",False,1444
384,"","",False,1472
385,"","",False,1473
386,"","",False,1474
387,"","",False,1475
388,"","",False,1476
389,"","",False,1466
390,"","",False,1467
391,"","",False,1468
392,"","",False,1469
393,"","",False,1463
394,"","",False,1464
395,"","",False,1465
396,"","",False,1471
397,"","",False,1470
398,"","",False,1477
399,"","",False,0
400,"","",False,0
